459;AT;47.98211;16.03935
460;AT;48.4;15.6
461;AT;48.41667;15.43333
462;AT;47.51393;16.36375
463;AT;46.75361;15.72111
464;AT;48.11351;15.53295
465;AT;47.29972;9.65
466;AT;47.80612;16.14389
467;AT;48.34438;16.76651
468;AT;47.3;16.35
469;AT;47.92532;16.86899
470;AT;46.9425;16.1875
471;AT;47.3;11.63333
472;AT;47.28333;11.6
473;AT;47.28333;11.6
474;AT;47.69359;16.07506
475;AT;47.65;16.11667
476;AT;47.25;10.18333
477;AT;47.52717;15.48095
478;AT;47.48658;10.68995
479;AT;48.04538;15.02672
480;AT;47.71667;16.23333
481;AT;47.72847;16.93706
482;AT;48.13562;13.42701
483;AT;47.99854;14.25879
484;AT;48.93333;15.35
485;AT;48.35209;14.1576
486;AT;47.25;12.23333
487;AT;48.51667;15.25
488;AT;48.71667;15.01667
489;AT;47.86852;16.05154
490;AT;47.45;14.66667
491;AT;47.65163;12.31868
492;AT;47.58333;12.56667
493;AT;47.87042;15.98116
494;AT;47.96004;14.77361
495;AT;48.81667;15.28333
496;AT;47.33528;13.29889
497;AT;46.75;15.55
498;AT;48.12107;16.34036
499;AT;47.11056;14.16944
500;AT;47.46667;15
501;AT;47.36667;10.53333
502;AT;48.00388;13.92122
503;AT;47.4;15.88333
504;AT;47.33333;11.68333
505;AT;47.25;11.33333
506;AT;46.66222;14.63444
507;AT;47.28333;11.56667
508;AT;47.03333;15.15
509;AT;48.0025;13.48383
510;AT;48.01667;13.65
511;AT;48.75964;15.18259
512;AT;47;12.45
513;AT;47.55;10.63333
514;AT;46.61028;13.85583
515;AT;47.29972;9.66667
516;AT;47.36667;12.73333
517;AT;46.61301;14.0413
518;AT;47.57815;15.4945
519;AT;47.28333;12.56667
520;AT;47.25;16.23333
521;AT;47.3;13.5
522;AT;48.66667;16.33333
523;AT;48.25;16.73333
524;AT;48.04699;15.74169
525;AT;46.96472;15.40417
526;AT;47.26667;11.25
527;AT;46.97694;16.06389
528;AT;47.38333;16.31667
529;AT;47.97234;14.26472
530;AT;47.57116;16.49885
531;AT;47.18333;15.66667
532;AT;46.8;15.31667
533;AT;46.86556;15.77028
534;AT;47.65;12.71667
535;AT;47.08333;15.66667
536;AT;48.05;13.61667
537;AT;47.13333;10.93333
538;AT;48.67498;13.91049
539;AT;47.31667;11.86667
540;AT;47.01667;16.05
541;AT;47.25284;9.6708
542;AT;47.22534;15.23615
543;AT;47.18333;13.6
544;AT;47.93095;15.49295
545;AT;47.55;15.33333
546;AT;48.32829;16.05858
547;AT;47.25;11.53333
548;AT;48.29336;16.12226
549;AT;47.01667;16.3
550;AT;47.08333;9.9
551;AT;47.99348;16.34268
552;AT;46.81667;15.81667
553;AT;47.42524;15.00681
554;AT;46.81611;12.78972
555;AT;47.08333;11.41667
556;AT;47.11667;14.23333
557;AT;47.48333;14.48333
558;AT;47.46667;14.58333
559;AT;46.88639;13.51028
560;AT;46.86667;15.88333
561;AT;48.01667;16.63333
562;AT;47.8135;16.5576
563;AT;48.43333;15.1
564;AT;48.22656;14.23459
565;AT;47.6;15.86667
566;AT;48.35;15.73333
567;AT;48.01485;16.29324
568;AT;48.03333;15.6
569;AT;46.825;15.15694
570;AT;47.36667;14.98333
571;AT;47.08333;16.3
572;AT;47.11667;10.51667
573;AT;48.00394;13.6076
574;AT;46.78611;15.94222
575;AT;47.88333;13.35
576;AT;47.2;9.76667
577;AT;47.51667;15.21667
578;AT;47.06667;13.75
579;AT;47.56667;16.13333
580;AT;47.85;16.23333
581;AT;48.85489;15.28902
582;AT;47.3;11.46667
583;AT;48.15;14.03333
584;AT;47.83333;13.25
585;AT;47.13333;14.35
586;AT;47.71565;16.03575
587;AT;47.93333;14.35
588;AT;47.31667;11.65
589;AT;47.30707;11.06817
590;AT;47.16667;11.36667
591;AT;47.95;16.28333
592;AT;47.28333;12.96667
593;AT;47.56005;14.01293
594;AT;47.95;16.3
595;AT;47.26667;10.76667
596;AT;47.49934;10.51641
597;AT;47.12808;13.81102
598;AT;47.76667;16.98333
599;AT;47.51667;9.9
600;AT;47.28721;9.65183
601;AT;46.68333;15.55
602;AT;47.28333;11.91667
603;AT;47.28333;11.88333
604;AT;47.28333;12.51667
605;AT;47.00583;15.75417
606;AT;47.23333;15.8
607;AT;48.65;16.28333
608;AT;47.71667;13.48333
609;AT;47.13333;10.45
610;AT;48.13333;14.63333
611;AT;47.04498;16.41426
612;AT;48.45;15.6
613;AT;47.98333;13.25
614;AT;46.72722;15.62444
615;AT;48.31667;16.66667
616;AT;46.75389;12.48417
617;AT;46.89444;14.32861
618;AT;47.39556;11.81966
619;AT;47.4;15.71667
620;AT;46.80917;15.86806
621;AT;47.9;16.55
622;AT;48.12267;15.81379
623;AT;47.52845;16.4776
624;AT;46.88333;15.53333
625;AT;48.38333;16.21667
626;AT;46.72611;13.52306
627;AT;47.1;15.21667
628;AT;47.83333;16.41667
629;AT;47.2;16.11667
630;AT;48.28513;14.36995
631;AT;48.04274;14.42127
632;AT;46.78333;14.11667
633;AT;48.36667;16.38333
634;AT;48.4;16.01667
635;AT;47.2;15.51667
636;AT;48.11614;14.0189
637;AT;46.76556;13.27167
638;AT;46.69833;14.00917
639;AT;47.83087;13.54613
640;AT;48.06667;15.03333
641;AT;47.08333;11.46667
642;AT;46.99778;16.08694
643;AT;47.16667;16.16667
644;AT;47.24393;10.29436
645;AT;48.30752;15.64127
646;AT;47.13333;15.41667
647;AT;47.14758;10.5534
648;AT;47.38333;10.56667
649;AT;47.36667;11.71667
650;AT;47.27603;10.98315
651;AT;47.33333;15.93333
652;AT;47.05;15.21667
653;AT;46.88333;15.28333
654;AT;47.13306;9.85
655;AT;46.89056;13.03694
656;AT;46.82444;15.89222
657;AT;46.89444;15.26722
658;AT;47.53343;14.10872
659;AT;47.31667;16.28333
660;AT;48.08333;13.86667
661;AT;47.08333;13.96667
662;AT;48.66667;16.48333
663;AT;48.3656;15.41416
664;AT;46.8;13.5
665;AT;47.61345;15.75096
666;AT;48.38333;16.25
667;AT;46.70556;15.63722
668;AT;47.21667;14.78333
669;AT;48.46393;16.73647
670;AT;47.99561;14.76065
671;AT;47.98333;16.65
672;AT;47.88333;16.25
673;AT;47.50378;12.19221
674;AT;46.96667;11
675;AT;47.28333;11.51667
676;AT;47.1;15.16667
677;AT;47.03333;16.01667
678;AT;46.68139;15.07833
679;AT;48.58333;15.93333
680;AT;46.54444;14.60583
681;AT;47.23333;11.45
682;AT;47.1;15.81667
683;AT;47.26667;10.93333
684;AT;46.75278;12.42111
685;AT;47.09368;9.98314
686;AT;48.68333;15.75
687;AT;48.04343;14.30935
688;AT;48.41667;16.15
689;AT;48.25531;16.01223
690;AT;47.65128;16.37993
691;AT;47.2;15.78333
692;AT;47.42667;10.03806
693;AT;47.03333;10.6
694;AT;48.43333;15.55
695;AT;47.21667;15.4
696;AT;47.63347;15.82993
697;AT;47.55;14.33333
698;AT;48.03333;14.65
699;AT;47;15.4
700;AT;47.96667;16.51667
701;AT;46.76667;15.51667
702;AT;47.95246;13.58382
703;AT;47.9;13.13333
704;AT;47.96667;13.08333
705;AT;47.33016;11.18786
706;AT;46.81909;13.5143
707;AT;47.68333;16.13333
708;AT;47.08333;10.46667
709;AT;47.26667;14.78333
710;AT;47.2;15.98333
711;AT;47.546;12.14049
712;AT;47.63333;12.38333
713;AT;47.19753;11.85897
714;AT;48.66667;15.06667
715;AT;48.13333;16.46667
716;AT;47.35169;11.71014
717;AT;47.93333;15.38333
718;AT;47.63547;16.35109
719;AT;48.74436;15.25838
720;AT;46.86667;15.66667
721;AT;47.81223;15.70581
722;AT;47.32048;13.15171
723;AT;47.44904;9.76213
724;AT;48.05537;13.77505
725;AT;46.75833;15.20833
726;AT;48.06667;16.58333
727;AT;47.85233;16.62334
728;AT;47.06667;9.91667
729;AT;47.26667;15.35
730;AT;48.78333;15.06667
731;AT;48.7;15.9
732;AT;48.71667;16.71667
733;AT;47.77902;15.9906
734;AT;47.65683;15.8725
735;AT;47.31205;10.01646
736;AT;47.19665;10.65742
737;AT;47.18333;11.41667
738;AT;48.45;15.03333
739;AT;47.93452;16.25376
740;AT;47.18333;14.1
741;AT;47.21667;9.73306
742;AT;47.35206;9.9452
743;AT;47.08333;11.56667
744;AT;47.36667;11.83333
745;AT;47.2;9.7
746;AT;47.95;13.15
747;AT;48.07177;13.78904
748;AT;48.63665;13.9656
749;AT;47.39289;13.68699
750;AT;46.60444;14.0975
751;AT;48.50273;14.36188
752;AT;47.15;14.4
753;AT;48.00474;15.16817
754;AT;47.52943;12.25139
755;AT;47.58831;13.2202
756;AT;47.51667;10.45
757;AT;47.70973;16.50979
758;AT;47.90426;13.96135
759;AT;47.38899;11.26455
760;AT;48.08333;16.78333
761;AT;48.45294;13.43722
762;AT;47.24183;16.42267
763;AT;47.46667;16.1
764;AT;47.26667;16.43333
765;AT;47.2;10.86667
766;AT;48.06667;14.05
767;AT;47.21667;9.66667
768;AT;47.73932;13.44666
769;AT;47.33333;13.15
770;AT;48.0432;15.66942
771;AT;46.76806;14.36028
772;AT;46.73333;15.61667
773;AT;48.16667;14.51667
774;AT;48.02185;14.42419
775;AT;46.93333;15.53333
776;AT;46.92861;15.25889
777;AT;47.3;14.98333
778;AT;46.90389;15.71
779;AT;47.15336;15.66256
780;AT;47.16667;15.48333
781;AT;48.2;15.63333
782;AT;47.18417;14.58639
783;AT;46.75;15.25
784;AT;47.38333;15.01667
785;AT;46.79778;15.75917
786;AT;47.18333;14.18333
787;AT;46.70056;14.87556
788;AT;47.08333;15.26667
789;AT;46.80889;15.65083
790;AT;47.31667;14.05
791;AT;46.82111;15.45194
792;AT;47.33333;15
793;AT;47.1;13.63333
794;AT;47.13333;16.26667
795;AT;46.75611;15.29722
796;AT;47.56667;12.7
797;AT;46.9225;16.13611
798;AT;47.48873;13.98105
799;AT;48.3871;13.45078
800;AT;47.08333;13.68333
801;AT;47.80335;16.60875
802;AT;47.21667;14.86667
803;AT;48.1591;15.49055
804;AT;47.05;15.75
805;AT;47.46667;15.36667
806;AT;47.06591;14.42908
807;AT;47.26667;14.86667
808;AT;47.01583;15.68389
809;AT;47.48333;15.36667
810;AT;47.14556;14.40583
811;AT;47.25;14.88333
812;AT;47.43333;15.95
813;AT;47.81667;13.36667
814;AT;48.13333;15.28333
815;AT;47.06667;14.3
816;AT;47.3;15.58333
817;AT;47.48333;15.68333
818;AT;47.47069;15.16319
819;AT;46.90917;15.33639
820;AT;47.5233;12.4232
821;AT;47.26667;16.01667
822;AT;46.70389;15.40278
823;AT;47.35;13.2
824;AT;47.2;15.8
825;AT;47.35;14.46667
826;AT;47.46667;15.78333
827;AT;46.54778;14.05722
828;AT;47.55;15.16667
829;AT;48.3802;14.13185
830;AT;47.76667;13.36667
831;AT;47.1;14.1
832;AT;47.2;14.5
833;AT;47.93595;13.48306
834;AT;46.87333;15.57972
835;AT;48.03149;15.22722
836;AT;48.13333;14.95
837;AT;47.01667;9.96667
838;AT;47.68333;14.6
839;AT;48.44122;13.44263
840;AT;47.58333;16
841;AT;47.08333;14.3
842;AT;47.06667;15.25
843;AT;47.11667;9.86667
844;AT;47.1275;10.26372
845;AT;46.83111;15.97139
846;AT;47.15;13.78333
847;AT;47.7841;16.94195
848;AT;46.76829;14.81991
849;AT;47.79941;13.04399
850;AT;48.46667;15.23333
851;AT;47.1;14.96667
852;AT;46.82917;13.355
853;AT;47.42681;12.848
854;AT;47.39138;12.63642
855;AT;48.06076;13.71883
856;AT;48.04326;13.78982
857;AT;47.80122;16.67158
858;AT;48.13648;15.27675
859;AT;47.28333;11.45
860;AT;47.05;16.11667
861;AT;46.65833;14.77639
862;AT;47.51667;14.35
863;AT;47.29332;9.65484
864;AT;47.31667;15.36667
865;AT;47.25;16.25
866;AT;46.58333;14.03333
867;AT;48.64312;15.81774
868;AT;47.21667;10.81667
869;AT;47.21667;9.7
870;AT;47.89471;15.73603
871;AT;47.11667;16.16667
872;AT;48.65;15.5
873;AT;47.7052;16.43005
874;AT;47.38333;16
875;AT;48.06667;16.85
876;AT;47.61316;16.49546
877;AT;47.25;11.5
878;AT;47.28333;11.05
879;AT;47;15.93028
880;AT;47.5;9.96667
881;AT;47.35;16.13333
882;AT;47.05;10.65
883;AT;48.21123;13.48855
884;AT;47.48333;10.71667
885;AT;47.37113;9.89481
886;AT;46.73333;15.56667
887;AT;48.75;15.95
888;AT;47.65718;12.26872
889;AT;47.53333;15.78333
890;AT;47.3;11.2
891;AT;47.46667;12.35
892;AT;47.41694;11.87785
893;AT;48;16.51667
894;AT;47.98567;15.07067
895;AT;48.96667;15.13333
896;AT;47.13333;14.66667
897;AT;47.88333;14.45
898;AT;48.54286;14.38471
899;AT;47;14.75
900;AT;47.18333;15.75
901;AT;48.45704;14.34875
902;AT;47.69509;15.84572
903;AT;48.01667;13.73333
904;AT;48.06667;13.55
905;AT;47.30467;16.44095
906;AT;48.33333;15.26667
907;AT;48.55;15.85
908;AT;47.22656;12.99459
909;AT;48.08333;16.51667
910;AT;47.43941;11.89407
911;AT;47.48333;15.71667
912;AT;46.74222;15.81583
913;AT;46.68944;15.57111
914;AT;48.57348;15.33176
915;AT;46.86028;15.27
916;AT;48.52161;15.07925
917;AT;47.15;14.08333
918;AT;47.27108;9.64308
919;AT;46.85;15.81667
920;AT;47.26667;11.2
921;AT;46.86528;12.97833
922;AT;48.01198;14.97334
923;AT;48.00313;15.80332
924;AT;47.20383;11.87545
925;AT;47.06667;13.83333
926;AT;47.56581;16.53056
927;AT;46.83667;15.59278
928;AT;47.21082;9.83688
929;AT;47.38333;13.45
930;AT;46.68806;15.98806
931;AT;47.44806;11.91424
932;AT;46.80056;13.71167
933;AT;47.21667;14.9
934;AT;47.4;15.9
935;AT;48.06535;15.46772
936;AT;48.65;16.9
937;AT;48.24657;16.56532
938;AT;47.63333;15.93333
939;AT;48.85;15.5
940;AT;46.96278;15.91167
941;AT;47.03333;15.5
942;AT;48.1591;15.68624
943;AT;47.30611;14.37556
944;AT;48.20769;16.17539
945;AT;48.05841;15.13478
946;AT;48.70484;15.86031
947;AT;48.03333;13.71667
948;AT;47.92819;15.28748
949;AT;47.78709;15.91352
950;AT;47.21667;15.71667
951;AT;47.71536;13.09296
